Country/Region,Province/State,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,Lat,Long,precipAccumulation
US,Texas,2/26/2020,Clear throughout the day.,clear-day,1582722120,1582763220,0.11,0.0009,0.005,1582704000,0.08,rain,50.74,1582747500,27.09,1582801860,50.85,1582756140,23.48,1582802100,24.92,0.49,1029.6,15.58,37.57,1582707660,329,0.19,6,1582743120,10,308.4,35.13,1582779600,50.74,1582747500,27.87,1582714020,50.85,1582756140,31.0545,-97.5635,
US,Texas,2/27/2020,Clear throughout the day.,clear-day,1582808460,1582849680,0.14,0.0006,0.0024,1582826760,0.03,snow,62.99,1582841220,34.97,1582888020,62.49,1582841220,29.81,1582887720,22.09,0.47,1028.3,5.4,13.28,1582865700,221,0,7,1582829280,10,298.9,27.09,1582801860,62.99,1582841220,23.48,1582802100,62.49,1582841220,31.0545,-97.5635,0.04
US,Texas,2/28/2020,Clear throughout the day.,clear-day,1582894800,1582936140,0.17,0.0006,0.0056,1582920000,0.01,rain,69.73,1582927380,40.73,1582973700,69.23,1582927380,39.21,1582973940,29.62,0.44,1027.3,4.86,13.48,1582901820,252,0.07,6,1582915260,10,305.6,34.97,1582888020,69.73,1582927380,29.81,1582887720,69.23,1582927380,31.0545,-97.5635,
US,Texas,2/29/2020,Clear throughout the day.,clear-day,1582981140,1583022600,0.2,0.0008,0.0019,1582970100,0.03,rain,73.46,1583006400,55.3,1583049180,72.96,1583006400,55.79,1583049180,37.13,0.5,1021.9,10.07,35.71,1583037720,178,0.16,6,1583002140,10,303.8,40.73,1582973700,73.46,1583006400,39.21,1582973940,72.96,1583006400,31.0545,-97.5635,
US,Texas,3/1/2020,Overcast throughout the day.,partly-cloudy-day,1583067420,1583109000,0.23,0.0005,0.0017,1583081760,0.08,rain,74.41,1583099820,61.51,1583146200,73.91,1583099820,62.55,1583146140,56.44,0.78,1012.2,13.07,34.88,1583042400,184,0.82,4,1583088780,10,288.2,55.3,1583049180,74.41,1583099820,55.79,1583049180,73.91,1583099820,31.0545,-97.5635,
US,Texas,3/2/2020,Overcast throughout the day.,cloudy,1583153760,1583195460,0.26,0.0028,0.0393,1583164800,0.23,rain,76.22,1583186280,61.1,1583233500,75.95,1583186280,62.33,1583233560,62.51,0.85,1008.9,9.38,28.08,1583136240,191,0.88,5,1583172720,10,280.5,61.51,1583146200,76.22,1583186280,62.55,1583146140,75.95,1583186280,31.0545,-97.5635,
US,Texas,3/3/2020,Overcast throughout the day.,cloudy,1583240100,1583281920,0.29,0.0021,0.0076,1583262000,0.21,rain,76.7,1583265240,58.02,1583330400,76.2,1583265240,58.65,1583330400,60.09,0.8,1008.6,5.76,20.09,1583298000,56,0.92,5,1583260020,9.835,276.8,61.1,1583233500,76.7,1583265240,62.33,1583233560,76.2,1583265240,31.0545,-97.5635,
US,Texas,3/4/2020,Heavy rain until evening.,rain,1583326440,1583368320,0.33,0.0761,0.8794,1583330460,0.99,rain,61.19,1583326800,45.63,1583409480,61.02,1583326800,42.37,1583409180,56.05,0.92,1010.4,15.16,44.04,1583339520,28,0.96,4,1583346660,8.158,292.5,50.36,1583384400,65.13,1583301600,50.85,1583384400,64.86,1583301600,31.0545,-97.5635,
US,Texas,3/5/2020,Clear throughout the day.,clear-day,1583412780,1583454780,0.36,0.0007,0.0022,1583420160,0.08,rain,72.01,1583438640,44.29,1583492520,71.51,1583438640,40.38,1583492520,43.79,0.64,1023.5,7.55,25.16,1583390940,338,0.08,7,1583433660,10,304.3,45.63,1583409480,72.01,1583438640,42.37,1583409180,71.51,1583438640,31.0545,-97.5635,
US,Texas,3/6/2020,Clear throughout the day.,clear-day,1583499120,1583541240,0.4,0.0022,0.008,1583535660,0.05,rain,67.28,1583524800,41.5,1583575500,66.78,1583524800,41.99,1583575500,33.58,0.48,1031.4,7.9,27.05,1583507340,30,0.12,7,1583520480,10,298.2,44.29,1583492520,67.28,1583524800,40.38,1583492520,66.78,1583524800,31.0545,-97.5635,
US,Texas,3/7/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1583585400,1583627700,0.44,0.0013,0.005,1583604000,0.09,rain,64.58,1583618520,45.72,1583649960,64.08,1583618520,42.73,1583649960,37.67,0.6,1028,6.8,19.17,1583624940,136,0.52,5,1583608080,10,297.2,41.5,1583575500,64.58,1583618520,41.99,1583575500,64.08,1583618520,31.0545,-97.5635,
US,Texas,3/8/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1583671740,1583714100,0.48,0.0008,0.0019,1583654400,0.1,rain,72.03,1583704860,60.2,1583737860,71.53,1583704860,60.7,1583737620,51,0.77,1022.9,11.62,33.14,1583726400,156,0.76,5,1583695020,9.927,283.6,45.72,1583649960,72.03,1583704860,42.73,1583649960,71.53,1583704860,31.0545,-97.5635,
US,Texas,3/9/2020,Overcast throughout the day.,rain,1583758080,1583800560,0.51,0.003,0.0072,1583755440,0.47,rain,69.62,1583783940,58.35,1583844120,69.51,1583783940,58.98,1583844120,61.47,0.91,1020,11.71,35.51,1583730060,181,0.95,5,1583779020,9.481,276.3,60.2,1583737860,69.62,1583783940,60.7,1583737620,69.51,1583783940,31.0545,-97.5635,
US,Texas,3/10/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1583844420,1583887020,0.55,0.0013,0.0047,1583830200,0.15,rain,78.09,1583879040,63.6,1583929800,78,1583878980,64.68,1583929800,62.45,0.87,1022.7,5.2,14.79,1583899200,171,0.66,5,1583868300,8.56,283.4,58.35,1583844120,78.09,1583879040,58.98,1583844120,78,1583878980,31.0545,-97.5635,
US,Texas,3/11/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1583930760,1583973420,0.59,0.0009,0.002,1583928000,0.1,rain,81.66,1583963820,64.82,1584010740,83.26,1583963880,66.08,1584010800,64.65,0.8,1016.7,8.7,23.76,1583914800,185,0.6,5,1583952120,9.956,286.7,63.6,1583929800,81.66,1583963820,64.68,1583929800,83.26,1583963880,31.0545,-97.5635,
US,Texas,3/12/2020,Partly cloudy throughout the day.,partly-cloudy-day,1584017040,1584059880,0.63,0.0006,0.0017,1584014340,0.19,rain,83.59,1584050340,65.85,1584087900,84.91,1584050640,67.06,1584087780,64.68,0.76,1010.9,10.87,28.49,1583993940,181,0.61,8,1584037020,10,283.5,64.82,1584010740,83.59,1584050340,66.08,1584010800,84.91,1584050640,31.0545,-97.5635,
US,Texas,3/13/2020,Mostly cloudy throughout the day.,rain,1584103380,1584146340,0.67,0.0013,0.003,1584144180,0.3,rain,80.59,1584136740,67.68,1584183960,81.54,1584136740,69.19,1584183900,64.41,0.78,1013.3,9.16,29.13,1584158400,155,0.85,5,1584126000,10,276.1,65.85,1584087900,80.59,1584136740,67.06,1584087780,81.54,1584136740,31.0545,-97.5635,
US,Texas,3/14/2020,Mostly cloudy throughout the day.,rain,1584189720,1584232740,0.7,0.0028,0.0058,1584237600,0.35,rain,81.49,1584222540,54.62,1584277200,83.64,1584222300,55.11,1584277200,66.59,0.84,1017.1,10.07,29.37,1584162000,149,0.89,5,1584211440,9.568,272,62.46,1584244800,81.49,1584222540,63.11,1584244800,83.64,1584222300,31.0545,-97.5635,
US,Texas,3/15/2020,Possible light rain overnight.,rain,1584276060,1584319200,0.74,0.0028,0.0113,1584331200,0.43,rain,62.71,1584313020,55.96,1584362220,62.21,1584313020,56.45,1584362220,56.18,0.91,1023.1,8.46,19.09,1584277380,23,0.94,5,1584296580,8.953,271.8,54.09,1584280260,62.82,1584248400,54.58,1584280260,62.43,1584248400,31.0545,-97.5635,
US,Texas,3/16/2020,Possible light rain in the morning.,rain,1584362340,1584405660,0.77,0.0056,0.0755,1584334800,0.79,rain,72.88,1584396120,64.02,1584421020,72.7,1584396120,65.19,1584420960,59.84,0.9,1020.3,5.04,16.8,1584363300,93,0.89,5,1584383820,9.366,272.5,55.96,1584362220,72.88,1584396120,56.45,1584362220,72.7,1584396120,31.0545,-97.5635,
US,Texas,3/17/2020,Possible drizzle overnight.,rain,1584448680,1584492060,0.81,0.006,0.0192,1584450120,0.57,rain,81.2,1584484260,67.03,1584529020,83.02,1584484080,68.54,1584528960,66.31,0.86,1016.9,8.68,22.73,1584504000,146,0.75,6,1584474660,8.879,275.6,64.02,1584421200,81.2,1584484260,65.2,1584421200,83.02,1584484080,31.0545,-97.5635,
US,Texas,3/18/2020,Mostly cloudy throughout the day.,rain,1584535020,1584578520,0.84,0.0027,0.0104,1584507600,0.53,rain,81.02,1584568440,67.44,1584622320,83.24,1584568260,69.02,1584622200,67.49,0.83,1014,11.31,33.15,1584590400,161,0.81,5,1584560880,9.996,273.4,67.03,1584529020,81.02,1584568440,68.54,1584528960,83.24,1584568260,31.0545,-97.5635,
US,Texas,3/19/2020,Possible light rain in the morning and overnight.,rain,1584621360,1584664920,0.87,0.0055,0.0126,1584637020,0.59,rain,81.93,1584649080,56.14,1584709200,84.58,1584648720,56.63,1584709200,68.17,0.85,1012.9,11.53,34.51,1584601140,168,0.65,6,1584645120,10,276.5,67.44,1584622320,81.93,1584649080,69.02,1584622200,84.58,1584648720,31.0545,-97.5635,
US,Texas,3/20/2020,Light rain in the morning and afternoon.,rain,1584707640,1584751380,0.9,0.0308,0.0931,1584727200,0.97,rain,58.83,1584705600,43.02,1584795600,58.33,1584705600,38.74,1584795600,54.22,0.9,1023.2,10.6,26.77,1584709500,2,0.85,5,1584730740,9.102,284.7,49.16,1584763200,70.68,1584680400,45.38,1584763200,71.33,1584680400,31.0545,-97.5635,
US,Texas,3/21/2020,Rain starting in the afternoon.,rain,1584793980,1584837840,0.93,0.0251,0.1589,1584838740,0.92,rain,56.23,1584820920,50.95,1584836640,55.73,1584820920,51.44,1584836640,45.06,0.87,1026.5,8.91,19.69,1584766800,27,0.86,5,1584816900,9.594,286,43.02,1584795600,56.23,1584820920,38.57,1584797940,55.73,1584820920,31.0545,-97.5635,
US,Texas,3/22/2020,Overcast throughout the day.,rain,1584880320,1584924240,0.96,0.0026,0.0141,1584853200,0.5,rain,66.94,1584907680,59.77,1584957780,66.57,1584907740,60.77,1584957900,56.95,0.96,1019.1,3.1,14.91,1584853200,114,0.95,5,1584903480,9.067,299.4,52.74,1584853200,66.94,1584907680,53.23,1584853200,66.57,1584907740,31.0545,-97.5635,
US,Texas,3/23/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1584966660,1585010700,0.99,0.0018,0.0062,1584972000,0.16,rain,77,1585002180,64.6,1585052100,77.53,1585002000,65.87,1585052100,65.58,0.94,1015.3,5.31,28.25,1585022400,161,0.81,5,1584988860,8.297,288.7,59.77,1584957780,77,1585002180,60.77,1584957900,77.53,1585002000,31.0545,-97.5635,
US,Texas,3/24/2020,Clear throughout the day.,partly-cloudy-day,1585052940,1585097160,0.02,0.001,0.0025,1585040580,0.07,rain,89.12,1585087080,51.37,1585131300,88.62,1585087080,51.86,1585131300,58.15,0.66,1011.4,8.5,30.06,1585026000,228,0.34,9,1585074780,10,286.6,64.2,1585108800,89.12,1585087080,64.69,1585108800,88.62,1585087080,31.0545,-97.5635,
US,Texas,3/25/2020,Clear throughout the day.,clear-day,1585139280,1585183560,0.05,0.0009,0.0046,1585123200,0.05,rain,88.45,1585166700,62.23,1585220280,89.55,1585166280,63.64,1585220280,57.29,0.65,1011.2,7.16,20.25,1585195200,185,0.01,9,1585161300,10,287,51.37,1585131300,88.45,1585166700,51.86,1585131300,89.55,1585166280,31.0545,-97.5635,
US,Texas,3/26/2020,Partly cloudy throughout the day.,partly-cloudy-day,1585225620,1585270020,0.08,0.0006,0.0023,1585220340,0.06,rain,84.39,1585265940,66.73,1585297020,87.24,1585266000,68.29,1585297020,66.71,0.82,1008.9,10.29,26.83,1585281600,171,0.39,7,1585249020,9.976,281.7,62.23,1585220280,84.39,1585265940,63.64,1585220280,87.24,1585266000,31.0545,-97.5635,
US,Texas,3/27/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1585311900,1585356480,0.11,0.001,0.004,1585323180,0.08,rain,87.18,1585345920,69.73,1585400400,90.24,1585346160,71.55,1585400400,67.78,0.79,1006.2,11.95,32.83,1585292460,173,0.59,6,1585335300,10,283.7,66.73,1585297020,87.18,1585345920,68.29,1585297020,90.24,1585346160,31.0545,-97.5635,
US,Texas,3/28/2020,Possible light rain in the morning.,rain,1585398240,1585442880,0.14,0.0082,0.0537,1585405440,0.48,rain,78.57,1585425660,46.48,1585476600,78.07,1585425660,44.98,1585477860,53.32,0.6,1009.7,9.79,29.25,1585373160,266,0.59,8,1585422060,9.796,289.5,58.24,1585454400,78.57,1585425660,58.73,1585454400,78.07,1585425660,31.0545,-97.5635,
US,Texas,3/29/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1585484580,1585529340,0.17,0.0012,0.0046,1585540800,0.05,rain,77.6,1585511520,61.39,1585566480,77.1,1585511520,61.88,1585566480,41.88,0.5,1018.9,5.35,16.47,1585540800,88,0.5,7,1585508040,10,293,46.48,1585476600,77.6,1585511520,44.98,1585477860,77.1,1585511520,31.0545,-97.5635,
US,Texas,3/30/2020,Light rain in the afternoon and evening.,rain,1585570920,1585615740,0.21,0.0166,0.0974,1585583700,0.76,rain,65.62,1585609560,53.72,1585659600,65.81,1585609620,54.21,1585659600,58.01,0.85,1014.2,5.08,17.42,1585545300,88,0.95,5,1585593180,9.402,282.1,60.81,1585591020,65.62,1585609560,61.63,1585590540,65.81,1585609620,31.0545,-97.5635,
US,Texas,3/31/2020,Partly cloudy throughout the day.,partly-cloudy-day,1585657200,1585702200,0.24,0.0011,0.0059,1585636620,0.11,rain,69.71,1585691880,46.17,1585738740,69.21,1585691880,45.75,1585739220,53.93,0.79,1015.9,9.08,30.48,1585659480,3,0.53,7,1585679580,9.323,288.3,53.67,1585660560,69.71,1585691880,54.16,1585660560,69.21,1585691880,31.0545,-97.5635,
US,Texas,4/1/2020,Clear throughout the day.,clear-day,1585743540,1585788660,0.27,0.0008,0.0039,1585731720,0.02,rain,75.94,1585780740,56.78,1585822620,75.44,1585780740,57.27,1585822620,50.6,0.72,1014.6,7.76,25.43,1585800000,150,0.23,8,1585766580,10,289.7,46.17,1585738740,75.94,1585780740,45.75,1585739220,75.44,1585780740,31.0545,-97.5635,
US,Texas,4/2/2020,Light rain starting in the afternoon.,rain,1585829880,1585875060,0.31,0.0138,0.0663,1585865340,0.83,rain,72.45,1585856400,63.99,1585904220,72.43,1585856460,65.48,1585903320,60.68,0.89,1011.7,10.28,30.97,1585807980,151,0.82,5,1585852440,9.157,291.5,56.78,1585822620,72.45,1585856400,57.27,1585822620,72.43,1585856460,31.0545,-97.5635,
US,Texas,4/3/2020,Light rain throughout the day.,rain,1585916220,1585961520,0.34,0.0108,0.0282,1585961760,0.91,rain,69.73,1585933380,41.97,1586005200,70.52,1585933260,37.11,1585997580,58.33,0.96,1013.9,9.56,27.29,1585953540,28,0.97,5,1585939320,8.692,294.6,44.9,1585972800,69.73,1585933380,40.24,1585972800,70.52,1585933260,31.0545,-97.5635,
US,Texas,4/4/2020,Light rain in the morning and afternoon.,rain,1586002560,1586047980,0.38,0.0112,0.0429,1586003520,0.97,rain,50.7,1586044800,47.29,1586070360,50.2,1586044800,44.75,1586064120,43.81,0.93,1017.7,8.72,22.1,1585989000,356,0.99,5,1586026380,9.202,287.5,41.93,1586006160,51.12,1586048040,37.11,1585997580,50.84,1586047140,31.0545,-97.5635,
US,Texas,4/5/2020,Overcast throughout the day.,cloudy,1586088840,1586134380,0.42,0.0012,0.008,1586091540,0.23,rain,64.42,1586124720,56.77,1586170680,63.92,1586124720,57.48,1586170740,52.44,0.9,1017.3,5.05,14.93,1586062800,63,0.95,5,1586113020,9.47,284.2,47.29,1586070360,64.42,1586124720,44.75,1586064120,63.92,1586124720,31.0545,-97.5635,
US,Texas,4/6/2020,Overcast throughout the day.,rain,1586175180,1586220840,0.46,0.0019,0.0056,1586210340,0.26,rain,75.59,1586203920,66.54,1586233140,75.92,1586203980,68.21,1586238480,63.19,0.92,1015.2,4.52,13.34,1586189700,141,0.84,6,1586200560,9.448,281.8,56.77,1586170680,75.59,1586203920,57.48,1586170740,75.92,1586203980,31.0545,-97.5635,
US,Texas,4/7/2020,Humid and partly cloudy throughout the day.,partly-cloudy-day,1586261520,1586307300,0.5,0.0009,0.0022,1586310840,0.1,rain,88.64,1586289720,70.28,1586343540,91.56,1586289420,72.46,1586343600,69.11,0.81,1013,7.78,20.32,1586318400,197,0.57,9,1586284500,9.769,277.7,66.62,1586237640,88.64,1586289720,68.21,1586238480,91.56,1586289420,31.0545,-97.5635,
US,Texas,4/8/2020,Humid and partly cloudy throughout the day.,partly-cloudy-day,1586347860,1586393700,0.54,0.0048,0.0232,1586379840,0.24,rain,91.5,1586382720,70.12,1586430240,93.34,1586376120,71.95,1586430300,70.87,0.77,1010.2,7.03,21.41,1586322000,217,0.48,9,1586371080,9.955,278.4,70.28,1586343540,91.5,1586382720,72.46,1586343600,93.34,1586376120,31.0545,-97.5635,
US,Texas,4/9/2020,Rain in the afternoon and evening.,rain,1586434140,1586480160,0.58,0.0246,0.286,1586462520,0.74,rain,84.11,1586453460,56.28,1586522940,88.37,1586453100,56.77,1586522940,68.22,0.84,1010.9,6.41,31.02,1586466120,321,0.51,9,1586455440,9.894,275.1,64.29,1586491200,84.11,1586453460,65.2,1586491200,88.37,1586453100,31.0545,-97.5635,
US,Texas,4/10/2020,Partly cloudy throughout the day.,partly-cloudy-day,1586520480,1586566620,0.62,0.0006,0.0022,1586501940,0.09,rain,72.43,1586549100,54.41,1586599560,71.93,1586549100,54.9,1586599560,53.99,0.71,1016.3,8.71,23.22,1586516340,57,0.56,8,1586546760,10,286.8,56.28,1586522940,72.43,1586549100,56.77,1586522940,71.93,1586549100,31.0545,-97.5635,
US,Texas,4/11/2020,Possible light rain overnight.,rain,1586606820,1586653020,0.65,0.0051,0.0146,1586642400,0.47,rain,73.87,1586643840,64.99,1586693220,74.48,1586644260,66.35,1586693280,61.44,0.89,1009.6,8.16,26.5,1586664000,140,0.63,5,1586629680,9.904,299.1,54.41,1586599560,73.87,1586643840,54.9,1586599560,74.48,1586644260,31.0545,-97.5635,
US,Texas,4/12/2020,Rain in the morning.,rain,1586693160,1586739480,0.69,0.0236,0.2263,1586689140,0.76,rain,81.26,1586722440,40.35,1586778120,80.76,1586722440,33.43,1586776800,58.62,0.69,1001.6,12.3,35.13,1586747520,261,0.37,9,1586715240,9.595,311.8,60.45,1586750400,81.26,1586722440,60.94,1586750400,80.76,1586722440,31.0545,-97.5635,
US,Texas,4/13/2020,Clear throughout the day.,clear-day,1586779500,1586825880,0.72,0.0008,0.0064,1586833200,0.05,rain,60.65,1586814900,42.86,1586862060,60.15,1586814900,37.22,1586861640,37.28,0.61,1019.4,12.35,35.02,1586754000,6,0.01,10,1586803200,10,316,40.35,1586778120,60.65,1586814900,33.43,1586776800,60.15,1586814900,31.0545,-97.5635,
US,Texas,4/14/2020,Partly cloudy throughout the day.,partly-cloudy-day,1586865840,1586912340,0.75,0.0011,0.0062,1586840460,0.06,rain,60.85,1586903340,37.02,1586950500,60.35,1586903340,34.31,1586946660,39.05,0.64,1022.3,10.25,26.9,1586857740,14,0.41,7,1586887260,10,308.1,42.86,1586862060,60.85,1586903340,37.22,1586861640,60.35,1586903340,31.0545,-97.5635,
US,Texas,4/15/2020,Clear throughout the day.,clear-day,1586952180,1586998800,0.79,0.0005,0.0018,1586927580,0.07,rain,67.35,1586990940,43.88,1587037080,66.85,1586990940,42.01,1587037140,39.23,0.65,1022.1,4.88,17.47,1586940840,32,0.04,10,1586975760,10,315.9,37.02,1586950500,67.35,1586990940,34.31,1586946660,66.85,1586990940,31.0545,-97.5635,
US,Texas,4/16/2020,Clear throughout the day.,clear-day,1587038460,1587085200,0.82,0.0008,0.002,1587038400,0.03,rain,75.99,1587074160,59.07,1587112200,75.49,1587074160,59.56,1587112200,47.1,0.64,1018.8,9.07,24.53,1587096000,156,0.11,10,1587060480,10,307.9,43.88,1587037080,75.99,1587074160,42.01,1587037140,75.49,1587074160,31.0545,-97.5635,
US,Texas,4/17/2020,Overcast throughout the day.,cloudy,1587124800,1587171660,0.85,0.0018,0.0064,1587149940,0.12,rain,65.65,1587144360,50.97,1587207480,65.81,1587144840,51.46,1587207480,55.3,0.84,1016.8,8.41,30.85,1587102960,18,0.94,5,1587149040,9.768,302.2,53.61,1587180660,65.65,1587144360,54.1,1587180660,65.81,1587144840,31.0545,-97.5635,
US,Texas,4/18/2020,Overcast throughout the day.,cloudy,1587211140,1587258120,0.88,0.0037,0.0151,1587236580,0.21,rain,61.32,1587252660,56.95,1587268080,60.82,1587252660,57.52,1587267420,49.83,0.8,1015.6,5.88,19.71,1587186000,37,0.94,5,1587233760,9.686,311.1,50.97,1587207480,61.32,1587252660,51.46,1587207480,60.82,1587252660,31.0545,-97.5635,
US,Texas,4/19/2020,Rain in the morning.,rain,1587297480,1587344520,0.91,0.0142,0.1126,1587297600,0.51,rain,88.12,1587330720,58.41,1587368820,87.62,1587330720,59.01,1587368640,55.39,0.71,1006.4,7.09,32.94,1587331380,269,0.57,8,1587322800,8.312,327.2,57.43,1587272400,88.12,1587330720,58.03,1587272400,87.62,1587330720,31.0545,-97.5635,
US,Texas,4/20/2020,Partly cloudy throughout the day.,partly-cloudy-day,1587383820,1587430980,0.94,0.0013,0.0046,1587383940,0.09,rain,82.47,1587422220,61.47,1587468720,83.88,1587422340,62.74,1587468660,61.76,0.81,1010.6,5.82,14.79,1587370140,91,0.41,8,1587409440,9.768,323.3,58.41,1587368820,82.47,1587422220,59.01,1587368640,83.88,1587422340,31.0545,-97.5635,
US,Utah,12/31/2019,Partly cloudy throughout the day.,partly-cloudy-day,1577803860,1577837520,0.19,0.0004,0.0013,1577828340,0.18,snow,33.23,1577829180,25.72,1577845260,32.71,1577829480,20.47,1577873220,19.92,0.75,1028.5,3,5.37,1577824920,147,0.52,2,1577820780,10,343.7,23.3,1577804340,33.23,1577829180,19.61,1577803140,32.71,1577829480,40.15,-111.8624,0.06
US,Utah,1/1/2020,Snow (1â€“3 in.) until evening.,snow,1577890260,1577923980,0.22,0.0173,0.051,1577891760,0.69,snow,34.82,1577916120,29.07,1577975940,30.12,1577923860,25.5,1577976360,26.01,0.83,1016.3,5.15,10.98,1577908920,177,0.88,1,1577906820,7.023,332,25.98,1577865720,34.82,1577916120,20.47,1577873220,30.12,1577923860,40.15,-111.8624,1.89
US,Utah,1/2/2020,Mostly cloudy throughout the day.,snow,1577976660,1578010440,0.25,0.0018,0.0067,1577955300,0.43,snow,37.16,1578002400,28.67,1578038100,34.81,1578009600,26.11,1578063540,25.67,0.76,1019.7,3.73,8.47,1577950800,229,0.59,2,1577992980,9.979,338.3,29.07,1577975940,37.16,1578002400,25.5,1577976360,34.81,1578009600,40.15,-111.8624,0.17
US,Utah,1/3/2020,Partly cloudy throughout the day.,partly-cloudy-day,1578063060,1578096900,0.28,0.0007,0.002,1578082440,0.24,snow,39.84,1578088740,24.36,1578133080,36.16,1578089400,20.96,1578142860,24.02,0.71,1029.3,3.57,7.72,1578081660,166,0.43,2,1578079980,10,303.9,28.45,1578117600,39.84,1578088740,25.44,1578117600,36.16,1578089400,40.15,-111.8624,0.07
US,Utah,1/4/2020,Partly cloudy throughout the day.,partly-cloudy-day,1578149460,1578183360,0.31,0.0008,0.0021,1578152040,0.13,rain,44.47,1578178080,22.77,1578236220,42.07,1578178260,20.73,1578232980,23.18,0.68,1027.9,3.82,15.87,1578171480,160,0.38,2,1578166140,10,295.6,24.37,1578132840,44.47,1578178080,20.8,1578143460,42.07,1578178260,40.15,-111.8624,
US,Utah,1/5/2020,Partly cloudy throughout the day.,partly-cloudy-day,1578235860,1578269820,0.34,0.0006,0.002,1578222000,0.21,snow,38.68,1578262020,24.52,1578312120,36.63,1578254460,20.23,1578312120,22.93,0.74,1030.7,3.25,9.05,1578261900,217,0.34,2,1578252360,10,311.8,22.77,1578236220,38.68,1578262020,20.73,1578232980,36.63,1578254460,40.15,-111.8624,0.08
US,Utah,1/6/2020,Clear throughout the day.,clear-day,1578322260,1578356280,0.37,0.0002,0.0006,1578306240,0.16,snow,38.38,1578349080,23.43,1578408480,35.1,1578348660,19.58,1578407700,21.12,0.69,1036.3,3.43,6.94,1578358920,165,0.23,2,1578339480,10,331.5,24.52,1578312120,38.38,1578349080,20.23,1578312120,35.1,1578348660,40.15,-111.8624,0.04
US,Utah,1/7/2020,Clear throughout the day.,clear-day,1578408660,1578442740,0.41,0.0006,0.0019,1578462120,0.12,snow,41.13,1578436740,32.46,1578488820,40.42,1578437700,27.78,1578489120,19.84,0.62,1027.4,3.36,6.77,1578463200,148,0.13,2,1578425760,10,310.1,23.43,1578408480,41.13,1578436740,19.58,1578407700,40.42,1578437700,40.15,-111.8624,0.04
US,Utah,1/8/2020,Possible light rain in the afternoon.,rain,1578495060,1578529200,0.44,0.0044,0.0206,1578513780,0.46,rain,38.85,1578505920,27.7,1578553680,36.06,1578524820,24.8,1578552480,23.96,0.69,1013.5,4.33,12.68,1578508020,156,0.67,1,1578512400,9.129,350.2,28.06,1578546660,38.85,1578505920,24.86,1578546840,36.06,1578524820,40.15,-111.8624,
US,Utah,1/9/2020,Partly cloudy throughout the day.,snow,1578581460,1578615600,0.48,0.0033,0.0098,1578636000,0.36,snow,37.17,1578607380,21.41,1578668220,36.03,1578610320,16,1578668400,26.38,0.83,1015.6,2.85,6.21,1578629340,226,0.62,1,1578598380,8.705,381.8,27.7,1578553680,37.17,1578607380,24.94,1578553200,36.03,1578610320,40.15,-111.8624,0.46
US,Utah,1/10/2020,Clear throughout the day.,clear-day,1578667860,1578702060,0.51,0.0012,0.0071,1578639600,0.21,snow,31.19,1578690360,20.7,1578732120,26.19,1578690480,13.21,1578730080,15.76,0.65,1028.7,4.97,17.09,1578646140,247,0.28,2,1578685200,9.956,372.6,21.41,1578668220,31.19,1578690360,15.08,1578722400,26.19,1578690480,40.15,-111.8624,0.27
US,Utah,1/11/2020,Partly cloudy throughout the day.,snow,1578754200,1578788580,0.55,0.0035,0.0078,1578769320,0.33,snow,37.38,1578773880,27.07,1578841200,34.16,1578787560,23.48,1578819540,18.61,0.65,1019.6,4.34,11.25,1578773160,183,0.57,1,1578771600,9.473,381,20.7,1578732120,37.38,1578773880,13.21,1578730080,34.16,1578787560,40.15,-111.8624,0.51
US,Utah,1/12/2020,Mostly cloudy throughout the day.,snow,1578840600,1578875040,0.59,0.0034,0.008,1578847800,0.41,snow,34.17,1578866700,26.87,1578894600,28.16,1578855240,21.99,1578924240,23.74,0.79,1020.2,4.26,11.61,1578865740,198,0.67,1,1578857160,8.699,387.1,26.87,1578894600,34.17,1578866700,22.23,1578894180,28.16,1578855240,40.15,-111.8624,0.56
US,Utah,1/13/2020,Partly cloudy throughout the day.,snow,1578927000,1578961500,0.62,0.0026,0.0062,1578924540,0.39,snow,40.32,1578952320,33.48,1578967260,36.22,1578951540,27.9,1579012320,21.2,0.61,1016.9,4.92,15.26,1578981420,172,0.57,2,1578944340,10,387.4,26.93,1578898800,40.32,1578952320,21.83,1578924180,36.22,1578951540,40.15,-111.8624,0.33
